id,lactation_1,lactation_2,lactation_3,lactation_4,lactation_5,lactation_6,lactation_7,lactation_8,lactation_9,total_production_1,total_production_2,total_production_3,total_production_4,total_production_5,total_production_6,total_production_7,total_production_8,total_production_9,milk_days_1,milk_days_2,milk_days_3,milk_days_4,milk_days_5,milk_days_6,milk_days_7,milk_days_8,milk_days_9,vaca_x,mastitis_lac_1,mastitis_lac_2,mastitis_lac_3,mastitis_lac_4,mastitis_lac_5,mastitis_lac_6,mastitis_lac_7,mastitis_lac_8,mastitis_lac_9,vaca_y,inseminacion_lac_1,inseminacion_lac_2,inseminacion_lac_3,inseminacion_lac_4,inseminacion_lac_5,inseminacion_lac_6,inseminacion_lac_7,inseminacion_lac_8,inseminacion_lac_9,abortos_Lac_1,abortos_lac_2,abortos_lac_3,abortos_lac_4,abortos_lac_5,abortos_lac_6,abortos_lac_7,abortos_lac_8,abortos_lac_9
9858,1,1,0,0,0,0,0,0,0,10377,9887,0,0,0,0,0,0,0,354,208,0,0,0,0,0,0,0,9858,0,0,-1,-1,-1,-1,-1,-1,-1,9858,2,3,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9861,1,1,0,0,0,0,0,0,0,9894,10163,0,0,0,0,0,0,0,323,235,0,0,0,0,0,0,0,9861,0,0,-1,-1,-1,-1,-1,-1,-1,9861,3,2,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
9862,1,1,0,0,0,0,0,0,0,9438,11306,0,0,0,0,0,0,0,288,270,0,0,0,0,0,0,0,9862,0,0,-1,-1,-1,-1,-1,-1,-1,9862,1,5,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9863,1,1,0,0,0,0,0,0,0,8978,10738,0,0,0,0,0,0,0,281,276,0,0,0,0,0,0,0,9863,0,4,-1,-1,-1,-1,-1,-1,-1,9863,1,7,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9864,1,1,0,0,0,0,0,0,0,11731,8920,0,0,0,0,0,0,0,366,191,0,0,0,0,0,0,0,9864,1,0,-1,-1,-1,-1,-1,-1,-1,9864,3,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9865,1,1,0,0,0,0,0,0,0,10449,7734,0,0,0,0,0,0,0,366,198,0,0,0,0,0,0,0,9865,0,1,-1,-1,-1,-1,-1,-1,-1,9865,4,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9867,1,1,0,0,0,0,0,0,0,11010,11426,0,0,0,0,0,0,0,329,238,0,0,0,0,0,0,0,9867,0,0,-1,-1,-1,-1,-1,-1,-1,9867,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9868,1,1,0,0,0,0,0,0,0,14346,5171,0,0,0,0,0,0,0,455,108,0,0,0,0,0,0,0,9868,0,0,-1,-1,-1,-1,-1,-1,-1,9868,5,1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
9869,1,1,0,0,0,0,0,0,0,10574,3245,0,0,0,0,0,0,0,475,77,0,0,0,0,0,0,0,9869,0,0,-1,-1,-1,-1,-1,-1,-1,9869,7,1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
9871,1,1,0,0,0,0,0,0,0,13352,12492,0,0,0,0,0,0,0,480,366,0,0,0,0,0,0,0,9871,0,0,-1,-1,-1,-1,-1,-1,-1,9871,2,4,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
9875,1,1,0,0,0,0,0,0,0,6535,11224,0,0,0,0,0,0,0,281,274,0,0,0,0,0,0,0,9875,0,1,-1,-1,-1,-1,-1,-1,-1,9875,1,4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9876,1,1,0,0,0,0,0,0,0,9108,11124,0,0,0,0,0,0,0,287,267,0,0,0,0,0,0,0,9876,1,0,-1,-1,-1,-1,-1,-1,-1,9876,1,3,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9877,1,1,0,0,0,0,0,0,0,7042,10429,0,0,0,0,0,0,0,266,282,0,0,0,0,0,0,0,9877,0,0,-1,-1,-1,-1,-1,-1,-1,9877,1,6,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9880,1,1,0,0,0,0,0,0,0,12307,3850,0,0,0,0,0,0,0,474,78,0,0,0,0,0,0,0,9880,1,0,-1,-1,-1,-1,-1,-1,-1,9880,6,1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
9882,1,1,0,0,0,0,0,0,0,8086,10204,0,0,0,0,0,0,0,269,273,0,0,0,0,0,0,0,9882,0,1,-1,-1,-1,-1,-1,-1,-1,9882,1,6,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9884,1,1,0,0,0,0,0,0,0,10012,3948,0,0,0,0,0,0,0,465,82,0,0,0,0,0,0,0,9884,0,0,-1,-1,-1,-1,-1,-1,-1,9884,5,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9887,1,1,0,0,0,0,0,0,0,7888,11290,0,0,0,0,0,0,0,275,276,0,0,0,0,0,0,0,9887,0,0,-1,-1,-1,-1,-1,-1,-1,9887,1,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9892,1,1,0,0,0,0,0,0,0,10343,8954,0,0,0,0,0,0,0,322,223,0,0,0,0,0,0,0,9892,0,1,-1,-1,-1,-1,-1,-1,-1,9892,2,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9895,1,1,0,0,0,0,0,0,0,8548,11385,0,0,0,0,0,0,0,279,263,0,0,0,0,0,0,0,9895,0,0,-1,-1,-1,-1,-1,-1,-1,9895,2,5,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9896,1,1,0,0,0,0,0,0,0,11593,8113,0,0,0,0,0,0,0,370,168,0,0,0,0,0,0,0,9896,0,0,-1,-1,-1,-1,-1,-1,-1,9896,3,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9897,1,1,0,0,0,0,0,0,0,6972,10076,0,0,0,0,0,0,0,279,267,0,0,0,0,0,0,0,9897,0,0,-1,-1,-1,-1,-1,-1,-1,9897,1,4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9898,1,1,0,0,0,0,0,0,0,8248,10006,0,0,0,0,0,0,0,286,254,0,0,0,0,0,0,0,9898,0,0,-1,-1,-1,-1,-1,-1,-1,9898,1,3,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
9899,1,1,0,0,0,0,0,0,0,8270,10984,0,0,0,0,0,0,0,264,276,0,0,0,0,0,0,0,9899,0,1,-1,-1,-1,-1,-1,-1,-1,9899,1,4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9903,1,1,0,0,0,0,0,0,0,12347,7185,0,0,0,0,0,0,0,407,139,0,0,0,0,0,0,0,9903,0,0,-1,-1,-1,-1,-1,-1,-1,9903,4,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9908,1,1,0,0,0,0,0,0,0,8727,10256,0,0,0,0,0,0,0,294,244,0,0,0,0,0,0,0,9908,0,0,-1,-1,-1,-1,-1,-1,-1,9908,2,4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9914,1,1,0,0,0,0,0,0,0,9540,10626,0,0,0,0,0,0,0,303,229,0,0,0,0,0,0,0,9914,0,0,-1,-1,-1,-1,-1,-1,-1,9914,2,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9927,1,1,0,0,0,0,0,0,0,10004,8555,0,0,0,0,0,0,0,332,192,0,0,0,0,0,0,0,9927,0,0,-1,-1,-1,-1,-1,-1,-1,9927,2,5,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9933,1,1,0,0,0,0,0,0,0,8305,10203,0,0,0,0,0,0,0,287,240,0,0,0,0,0,0,0,9933,0,0,-1,-1,-1,-1,-1,-1,-1,9933,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9934,1,1,0,0,0,0,0,0,0,5984,10239,0,0,0,0,0,0,0,280,240,0,0,0,0,0,0,0,9934,0,0,-1,-1,-1,-1,-1,-1,-1,9934,1,4,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
9950,1,0,0,0,0,0,0,0,0,11362,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,9950,0,-1,-1,-1,-1,-1,-1,-1,-1,9950,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
9951,1,1,0,0,0,0,0,0,0,7959,10913,0,0,0,0,0,0,0,269,255,0,0,0,0,0,0,0,9951,0,1,-1,-1,-1,-1,-1,-1,-1,9951,1,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9956,1,0,0,0,0,0,0,0,0,10755,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,9956,0,-1,-1,-1,-1,-1,-1,-1,-1,9956,5,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
9957,1,1,0,0,0,0,0,0,0,12317,5628,0,0,0,0,0,0,0,415,130,0,0,0,0,0,0,0,9957,0,0,-1,-1,-1,-1,-1,-1,-1,9957,4,2,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
9971,1,1,0,0,0,0,0,0,0,9722,10613,0,0,0,0,0,0,0,279,239,0,0,0,0,0,0,0,9971,0,0,-1,-1,-1,-1,-1,-1,-1,9971,1,3,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
9977,1,1,0,0,0,0,0,0,0,10315,2109,0,0,0,0,0,0,0,452,60,0,0,0,0,0,0,0,9977,0,0,-1,-1,-1,-1,-1,-1,-1,9977,3,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9979,1,1,0,0,0,0,0,0,0,11007,4100,0,0,0,0,0,0,0,423,87,0,0,0,0,0,0,0,9979,0,0,-1,-1,-1,-1,-1,-1,-1,9979,6,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9987,1,1,0,0,0,0,0,0,0,8483,10585,0,0,0,0,0,0,0,281,231,0,0,0,0,0,0,0,9987,0,0,-1,-1,-1,-1,-1,-1,-1,9987,1,3,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9990,1,1,0,0,0,0,0,0,0,10665,4268,0,0,0,0,0,0,0,406,107,0,0,0,0,0,0,0,9990,0,0,-1,-1,-1,-1,-1,-1,-1,9990,5,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9993,1,1,0,0,0,0,0,0,0,10202,9056,0,0,0,0,0,0,0,316,197,0,0,0,0,0,0,0,9993,0,0,-1,-1,-1,-1,-1,-1,-1,9993,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9998,1,1,0,0,0,0,0,0,0,8619,11278,0,0,0,0,0,0,0,287,284,0,0,0,0,0,0,0,9998,0,1,-1,-1,-1,-1,-1,-1,-1,9998,1,3,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
10007,1,0,0,0,0,0,0,0,0,15738,0,0,0,0,0,0,0,0,494,0,0,0,0,0,0,0,0,10007,0,-1,-1,-1,-1,-1,-1,-1,-1,10007,10,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10008,1,0,0,0,0,0,0,0,0,12284,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,10008,0,-1,-1,-1,-1,-1,-1,-1,-1,10008,5,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10032,1,1,0,0,0,0,0,0,0,10300,2858,0,0,0,0,0,0,0,342,64,0,0,0,0,0,0,0,10032,0,0,-1,-1,-1,-1,-1,-1,-1,10032,3,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
10039,1,1,0,0,0,0,0,0,0,10716,3142,0,0,0,0,0,0,0,360,72,0,0,0,0,0,0,0,10039,2,0,-1,-1,-1,-1,-1,-1,-1,10039,5,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
10041,1,0,0,0,0,0,0,0,0,11890,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,10041,0,-1,-1,-1,-1,-1,-1,-1,-1,10041,9,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10048,1,0,0,0,0,0,0,0,0,13138,0,0,0,0,0,0,0,0,475,0,0,0,0,0,0,0,0,10048,0,-1,-1,-1,-1,-1,-1,-1,-1,10048,6,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10049,1,1,0,0,0,0,0,0,0,10594,5119,0,0,0,0,0,0,0,320,104,0,0,0,0,0,0,0,10049,0,0,-1,-1,-1,-1,-1,-1,-1,10049,3,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
10056,1,1,0,0,0,0,0,0,0,10872,19,0,0,0,0,0,0,0,422,26,0,0,0,0,0,0,0,10056,0,0,-1,-1,-1,-1,-1,-1,-1,10056,3,0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
10062,1,0,0,0,0,0,0,0,0,13831,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,10062,0,-1,-1,-1,-1,-1,-1,-1,-1,10062,9,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10068,1,1,0,0,0,0,0,0,0,13102,711,0,0,0,0,0,0,0,433,19,0,0,0,0,0,0,0,10068,0,0,-1,-1,-1,-1,-1,-1,-1,10068,2,0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
10076,1,1,0,0,0,0,0,0,0,10101,4388,0,0,0,0,0,0,0,328,92,0,0,0,0,0,0,0,10076,0,0,-1,-1,-1,-1,-1,-1,-1,10076,3,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
10093,1,0,0,0,0,0,0,0,0,14459,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,10093,0,-1,-1,-1,-1,-1,-1,-1,-1,10093,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10096,1,0,0,0,0,0,0,0,0,12442,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,10096,0,-1,-1,-1,-1,-1,-1,-1,-1,10096,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
10101,1,0,0,0,0,0,0,0,0,13605,0,0,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,10101,0,-1,-1,-1,-1,-1,-1,-1,-1,10101,8,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
10104,1,0,0,0,0,0,0,0,0,16095,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,10104,0,-1,-1,-1,-1,-1,-1,-1,-1,10104,2,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1
10119,1,0,0,0,0,0,0,0,0,12362,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,10119,0,-1,-1,-1,-1,-1,-1,-1,-1,10119,5,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10133,1,0,0,0,0,0,0,0,0,13574,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,10133,2,-1,-1,-1,-1,-1,-1,-1,-1,10133,7,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10140,1,0,0,0,0,0,0,0,0,10053,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,10140,1,-1,-1,-1,-1,-1,-1,-1,-1,10140,7,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10150,1,0,0,0,0,0,0,0,0,10002,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,10150,0,-1,-1,-1,-1,-1,-1,-1,-1,10150,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10151,1,0,0,0,0,0,0,0,0,10746,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,10151,0,-1,-1,-1,-1,-1,-1,-1,-1,10151,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10165,1,0,0,0,0,0,0,0,0,14220,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,10165,1,-1,-1,-1,-1,-1,-1,-1,-1,10165,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
10175,1,0,0,0,0,0,0,0,0,13100,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,10175,0,-1,-1,-1,-1,-1,-1,-1,-1,10175,8,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10176,1,0,0,0,0,0,0,0,0,13087,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,10176,0,-1,-1,-1,-1,-1,-1,-1,-1,10176,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
10208,1,0,0,0,0,0,0,0,0,10194,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,10208,0,-1,-1,-1,-1,-1,-1,-1,-1,10208,3,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
10217,1,0,0,0,0,0,0,0,0,15189,0,0,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,10217,0,-1,-1,-1,-1,-1,-1,-1,-1,10217,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
10236,1,0,0,0,0,0,0,0,0,14211,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,10236,0,-1,-1,-1,-1,-1,-1,-1,-1,10236,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
10240,1,0,0,0,0,0,0,0,0,11303,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,10240,0,-1,-1,-1,-1,-1,-1,-1,-1,10240,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
10284,1,0,0,0,0,0,0,0,0,12679,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,10284,0,-1,-1,-1,-1,-1,-1,-1,-1,10284,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
10294,1,0,0,0,0,0,0,0,0,11942,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,10294,0,-1,-1,-1,-1,-1,-1,-1,-1,10294,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10300,1,0,0,0,0,0,0,0,0,11341,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,10300,0,-1,-1,-1,-1,-1,-1,-1,-1,10300,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10303,1,0,0,0,0,0,0,0,0,10097,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,10303,0,-1,-1,-1,-1,-1,-1,-1,-1,10303,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
10306,1,0,0,0,0,0,0,0,0,12263,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,10306,0,-1,-1,-1,-1,-1,-1,-1,-1,10306,4,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10310,1,0,0,0,0,0,0,0,0,13238,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,10310,0,-1,-1,-1,-1,-1,-1,-1,-1,10310,8,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10311,1,1,0,0,0,0,0,0,0,10452,0,0,0,0,0,0,0,0,378,13,0,0,0,0,0,0,0,10311,0,0,-1,-1,-1,-1,-1,-1,-1,10311,2,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
10314,1,0,0,0,0,0,0,0,0,14743,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,10314,0,-1,-1,-1,-1,-1,-1,-1,-1,10314,9,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10316,1,0,0,0,0,0,0,0,0,14429,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,10316,0,-1,-1,-1,-1,-1,-1,-1,-1,10316,8,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
10328,1,1,0,0,0,0,0,0,0,10545,0,0,0,0,0,0,0,0,352,3,0,0,0,0,0,0,0,10328,0,0,-1,-1,-1,-1,-1,-1,-1,10328,2,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
10333,1,0,0,0,0,0,0,0,0,10130,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,10333,0,-1,-1,-1,-1,-1,-1,-1,-1,10333,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10335,1,0,0,0,0,0,0,0,0,11444,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,10335,0,-1,-1,-1,-1,-1,-1,-1,-1,10335,7,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10337,1,0,0,0,0,0,0,0,0,11732,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,10337,0,-1,-1,-1,-1,-1,-1,-1,-1,10337,5,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10340,1,0,0,0,0,0,0,0,0,11068,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,10340,0,-1,-1,-1,-1,-1,-1,-1,-1,10340,8,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10352,1,0,0,0,0,0,0,0,0,12789,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,10352,0,-1,-1,-1,-1,-1,-1,-1,-1,10352,5,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10353,1,0,0,0,0,0,0,0,0,12327,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,10353,0,-1,-1,-1,-1,-1,-1,-1,-1,10353,6,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10359,1,0,0,0,0,0,0,0,0,10019,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,10359,0,-1,-1,-1,-1,-1,-1,-1,-1,10359,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
10360,1,0,0,0,0,0,0,0,0,13808,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,10360,0,-1,-1,-1,-1,-1,-1,-1,-1,10360,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
10363,1,0,0,0,0,0,0,0,0,11628,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,10363,0,-1,-1,-1,-1,-1,-1,-1,-1,10363,3,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
10369,1,0,0,0,0,0,0,0,0,11980,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,10369,0,-1,-1,-1,-1,-1,-1,-1,-1,10369,9,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10370,1,0,0,0,0,0,0,0,0,11788,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,10370,0,-1,-1,-1,-1,-1,-1,-1,-1,10370,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10376,1,0,0,0,0,0,0,0,0,10386,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,10376,0,-1,-1,-1,-1,-1,-1,-1,-1,10376,4,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10383,1,0,0,0,0,0,0,0,0,10566,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,10383,0,-1,-1,-1,-1,-1,-1,-1,-1,10383,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10389,1,0,0,0,0,0,0,0,0,13004,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,10389,1,-1,-1,-1,-1,-1,-1,-1,-1,10389,8,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1
10406,1,0,0,0,0,0,0,0,0,11758,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,10406,1,-1,-1,-1,-1,-1,-1,-1,-1,10406,3,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
10408,1,0,0,0,0,0,0,0,0,13875,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,10408,0,-1,-1,-1,-1,-1,-1,-1,-1,10408,10,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10409,1,0,0,0,0,0,0,0,0,13967,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,10409,0,-1,-1,-1,-1,-1,-1,-1,-1,10409,5,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10410,1,0,0,0,0,0,0,0,0,11929,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,10410,1,-1,-1,-1,-1,-1,-1,-1,-1,10410,4,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
10415,1,0,0,0,0,0,0,0,0,10955,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,10415,0,-1,-1,-1,-1,-1,-1,-1,-1,10415,7,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
