,index,id,Status,gynecological_status,patio,given_birthdate,lactation,milk_days,number_mastitis_lactation_1,number_mastitis_lactation_2,number_mastitis_lactation_3,number_mastitis_lactation_4,number_mastitis_lactation_5,number_mastitis_lactation_6,number_mastitis_lactation_7,number_mastitis_lactation_8,number_mastitis_lactation_9,lactation_1,lactation_2,lactation_3,lactation_4,lactation_5,lactation_6,lactation_7,lactation_8,lactation_9,total_production_1,total_production_2,total_production_3,total_production_4,total_production_5,total_production_6,total_production_7,total_production_8,total_production_9,milk_days_1,milk_days_2,milk_days_3,milk_days_4,milk_days_5,milk_days_6,milk_days_7,milk_days_8,milk_days_9,vaca_x,mastitis_lac_1,mastitis_lac_2,mastitis_lac_3,mastitis_lac_4,mastitis_lac_5,mastitis_lac_6,mastitis_lac_7,mastitis_lac_8,mastitis_lac_9,vaca_y,inseminacion_lac_1,inseminacion_lac_2,inseminacion_lac_3,inseminacion_lac_4,inseminacion_lac_5,inseminacion_lac_6,inseminacion_lac_7,inseminacion_lac_8,inseminacion_lac_9,abortos_Lac_1,abortos_lac_2,abortos_lac_3,abortos_lac_4,abortos_lac_5,abortos_lac_6,abortos_lac_7,abortos_lac_8,abortos_lac_9
1128,1141,7386,milking,pregnacy,24,11/10/2017,3,256,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9203,8846,10216,0,0,0,0,0,0,288,317,254,0,0,0,0,0,0,7386,0,0,0,-1,-1,-1,-1,-1,-1,7386,1,2,3,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1129,1142,7389,milking,insemination,17,11/10/2017,3,141,2,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,12403,10507,5681,0,0,0,0,0,0,330,280,139,0,0,0,0,0,0,7389,2,0,2,-1,-1,-1,-1,-1,-1,7389,1,1,3,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1
1130,1143,7392,milking,abortion,3,11/11/2017,3,183,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8949,8706,7172,0,0,0,0,0,0,357,289,181,0,0,0,0,0,0,7392,0,1,1,-1,-1,-1,-1,-1,-1,7392,3,2,1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1
1131,1144,7394,milking,pregnacy,24,11/11/2017,3,263,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7710,8603,5696,0,0,0,0,0,0,288,300,261,0,0,0,0,0,0,7394,0,0,1,-1,-1,-1,-1,-1,-1,7394,1,2,3,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1132,1145,7395,milking,insemination,17,11/11/2017,3,148,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9176,10543,7271,0,0,0,0,0,0,304,337,146,0,0,0,0,0,0,7395,1,0,0,-1,-1,-1,-1,-1,-1,7395,2,3,3,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1133,1146,7399,milking,insemination,17,11/13/2017,3,151,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,11320,10447,7035,0,0,0,0,0,0,432,305,149,0,0,0,0,0,0,7399,0,0,0,-1,-1,-1,-1,-1,-1,7399,6,1,4,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1134,1147,7401,milking,pregnacy,13,11/13/2017,2,357,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12740,13302,0,0,0,0,0,0,0,521,355,0,0,0,0,0,0,0,7401,0,0,-1,-1,-1,-1,-1,-1,-1,7401,10,4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
1135,1148,7403,milking,pregnacy,14,11/13/2017,3,202,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9432,9468,7704,0,0,0,0,0,0,304,288,200,0,0,0,0,0,0,7403,2,0,0,-1,-1,-1,-1,-1,-1,7403,1,1,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1136,1149,7405,milking,pregnacy,17,11/14/2017,3,153,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7313,12734,8514,0,0,0,0,0,0,287,357,151,0,0,0,0,0,0,7405,0,0,0,-1,-1,-1,-1,-1,-1,7405,2,4,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1137,1150,7406,milking,pregnacy,24,11/14/2017,2,264,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14649,9619,0,0,0,0,0,0,0,572,262,0,0,0,0,0,0,0,7406,0,0,-1,-1,-1,-1,-1,-1,-1,7406,11,3,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
1138,1151,7408,milking,pregnacy,14,11/14/2017,3,199,4,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,10621,10761,9690,0,0,0,0,0,0,304,313,197,0,0,0,0,0,0,7408,4,1,0,-1,-1,-1,-1,-1,-1,7408,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1139,1152,7409,milking,pregnacy,13,11/14/2017,3,257,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8748,8667,8946,0,0,0,0,0,0,289,263,255,0,0,0,0,0,0,7409,1,0,1,-1,-1,-1,-1,-1,-1,7409,1,1,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1140,1153,7414,milking,pregnacy,26,11/15/2017,3,270,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8596,6490,10427,0,0,0,0,0,0,269,280,268,0,0,0,0,0,0,7414,0,0,3,-1,-1,-1,-1,-1,-1,7414,1,1,3,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1141,1154,7416,milking,pregnacy,23,11/15/2017,3,205,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,10183,9776,8175,0,0,0,0,0,0,332,272,203,0,0,0,0,0,0,7416,0,0,0,-1,-1,-1,-1,-1,-1,7416,2,1,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1142,1155,7417,milking,pregnacy,15,11/15/2017,3,175,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7196,7783,6170,0,0,0,0,0,0,290,290,173,0,0,0,0,0,0,7417,0,0,0,-1,-1,-1,-1,-1,-1,7417,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1143,1156,7423,milking,pregnacy,24,11/16/2017,2,241,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15246,10611,0,0,0,0,0,0,0,539,239,0,0,0,0,0,0,0,7423,0,0,-1,-1,-1,-1,-1,-1,-1,7423,12,4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
1144,1157,7424,milking,pregnacy,28,11/16/2017,2,385,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16213,14862,0,0,0,0,0,0,0,458,383,0,0,0,0,0,0,0,7424,0,0,-1,-1,-1,-1,-1,-1,-1,7424,7,5,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
1145,1158,7425,milking,pregnacy,15,11/16/2017,3,160,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7766,7081,5459,0,0,0,0,0,0,340,297,158,0,0,0,0,0,0,7425,0,0,0,-1,-1,-1,-1,-1,-1,7425,2,2,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1146,1159,7427,milking,pregnacy,23,11/16/2017,3,216,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8225,9709,7626,0,0,0,0,0,0,289,315,214,0,0,0,0,0,0,7427,0,0,0,-1,-1,-1,-1,-1,-1,7427,1,2,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1147,1160,7429,milking,pregnacy,15,11/16/2017,3,182,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8520,9277,7923,0,0,0,0,0,0,315,329,180,0,0,0,0,0,0,7429,0,0,1,-1,-1,-1,-1,-1,-1,7429,1,3,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1148,1161,7441,milking,pregnacy,25,11/18/2017,3,227,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,10023,11337,10410,0,0,0,0,0,0,284,307,225,0,0,0,0,0,0,7441,0,0,0,-1,-1,-1,-1,-1,-1,7441,1,2,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1149,1162,7444,milking,insemination,17,11/19/2017,3,134,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8867,10265,6192,0,0,0,0,0,0,289,403,132,0,0,0,0,0,0,7444,1,0,0,-1,-1,-1,-1,-1,-1,7444,1,5,3,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1150,1163,7446,milking,pregnacy,25,11/19/2017,3,219,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8761,8120,6364,0,0,0,0,0,0,311,292,217,0,0,0,0,0,0,7446,0,0,0,-1,-1,-1,-1,-1,-1,7446,2,2,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1151,1164,7448,milking,pregnacy,17,11/19/2017,3,137,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8248,9430,5616,0,0,0,0,0,0,290,369,135,0,0,0,0,0,0,7448,0,0,0,-1,-1,-1,-1,-1,-1,7448,1,3,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1152,1165,7449,milking,pregnacy,13,11/20/2017,3,226,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7030,8200,4926,0,0,0,0,0,0,269,318,224,0,0,0,0,0,0,7449,0,0,0,-1,-1,-1,-1,-1,-1,7449,1,3,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1153,1166,7454,milking,pregnacy,13,11/20/2017,3,259,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7820,9018,9979,0,0,0,0,0,0,267,282,257,0,0,0,0,0,0,7454,0,0,2,-1,-1,-1,-1,-1,-1,7454,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1154,1167,7461,dry,pregnacy,1,11/21/2017,2,408,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10058,11024,0,0,0,0,0,0,0,318,407,0,0,0,0,0,0,0,7461,0,0,-1,-1,-1,-1,-1,-1,-1,7461,3,7,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
1155,1168,7464,milking,insemination,18,11/22/2017,3,116,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9561,13017,5950,0,0,0,0,0,0,319,360,114,0,0,0,0,0,0,7464,0,1,0,-1,-1,-1,-1,-1,-1,7464,1,2,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1156,1169,7476,milking,pregnacy,29,11/24/2017,2,451,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12735,13147,0,0,0,0,0,0,0,442,449,0,0,0,0,0,0,0,7476,0,0,-1,-1,-1,-1,-1,-1,-1,7476,4,10,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
1157,1170,7487,milking,insemination,19,11/25/2017,3,82,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,10381,12578,2469,0,0,0,0,0,0,304,419,80,0,0,0,0,0,0,7487,0,0,0,-1,-1,-1,-1,-1,-1,7487,2,4,1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1
1158,1171,7494,milking,pregnacy,13,11/26/2017,3,247,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,6457,7599,8225,0,0,0,0,0,0,283,302,245,0,0,0,0,0,0,7494,0,0,0,-1,-1,-1,-1,-1,-1,7494,1,2,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1159,1172,7495,dry,pregnacy,1,11/26/2017,2,291,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13427,10196,0,0,0,0,0,0,0,468,290,0,0,0,0,0,0,0,7495,0,0,-1,-1,-1,-1,-1,-1,-1,7495,3,2,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1
1160,1173,7496,milking,insemination,20,11/26/2017,3,130,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,13908,11181,5241,0,0,0,0,0,0,384,287,128,0,0,0,0,0,0,7496,0,0,0,-1,-1,-1,-1,-1,-1,7496,4,1,3,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1161,1174,7501,milking,pregnacy,24,11/27/2017,3,237,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7205,8134,8715,0,0,0,0,0,0,279,300,235,0,0,0,0,0,0,7501,0,0,0,-1,-1,-1,-1,-1,-1,7501,1,2,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1162,1175,7509,milking,pregnacy,13,11/28/2017,3,238,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7633,7204,8650,0,0,0,0,0,0,272,300,236,0,0,0,0,0,0,7509,0,0,0,-1,-1,-1,-1,-1,-1,7509,1,2,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1163,1176,7514,milking,pregnacy,23,11/28/2017,2,212,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16866,8918,0,0,0,0,0,0,0,581,210,0,0,0,0,0,0,0,7514,0,0,-1,-1,-1,-1,-1,-1,-1,7514,8,4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
1164,1177,7521,milking,pregnacy,17,11/29/2017,3,136,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9605,13989,7824,0,0,0,0,0,0,278,388,134,0,0,0,0,0,0,7521,0,0,0,-1,-1,-1,-1,-1,-1,7521,1,5,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1165,1178,7524,milking,pregnacy,24,11/29/2017,3,265,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9293,9533,10912,0,0,0,0,0,0,287,266,263,0,0,0,0,0,0,7524,0,0,0,-1,-1,-1,-1,-1,-1,7524,1,1,5,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1166,1179,7526,milking,pregnacy,13,11/30/2017,3,236,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8905,6505,9767,0,0,0,0,0,0,280,270,234,0,0,0,0,0,0,7526,0,0,0,-1,-1,-1,-1,-1,-1,7526,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1167,1180,7527,milking,pregnacy,24,12/1/2017,3,242,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8085,8350,10060,0,0,0,0,0,0,288,269,240,0,0,0,0,0,0,7527,1,0,0,-1,-1,-1,-1,-1,-1,7527,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1168,1181,7528,dry,pregnacy,85,12/1/2017,2,494,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9572,14078,0,0,0,0,0,0,0,286,493,0,0,0,0,0,0,0,7528,0,0,-1,-1,-1,-1,-1,-1,-1,7528,1,7,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
1169,1182,7531,milking,insemination,19,12/1/2017,3,75,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,10372,8861,2930,0,0,0,0,0,0,386,279,73,0,0,0,0,0,0,7531,0,0,0,-1,-1,-1,-1,-1,-1,7531,5,1,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1170,1183,7532,milking,pregnacy,23,12/1/2017,3,206,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9402,8160,7281,0,0,0,0,0,0,328,290,204,0,0,0,0,0,0,7532,0,1,0,-1,-1,-1,-1,-1,-1,7532,2,1,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
1171,1184,7533,milking,pregnacy,29,12/1/2017,3,260,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5838,7413,9282,0,0,0,0,0,0,287,263,258,0,0,0,0,0,0,7533,0,0,0,-1,-1,-1,-1,-1,-1,7533,1,1,2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
