,id,lactation_1,lactation_2,lactation_3,lactation_4,lactation_5,lactation_6,lactation_7,lactation_8,lactation_9,total_production_1,total_production_2,total_production_3,total_production_4,total_production_5,total_production_6,total_production_7,total_production_8,total_production_9,milk_days_1,milk_days_2,milk_days_3,milk_days_4,milk_days_5,milk_days_6,milk_days_7,milk_days_8,milk_days_9,abortos_Lac_1,abortos_lac_2,abortos_lac_3,abortos_lac_4,abortos_lac_5,abortos_lac_6,abortos_lac_7,abortos_lac_8,abortos_lac_9
3167,11838,1,0,0,0,0,0,0,0,0,1701,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3168,11839,1,0,0,0,0,0,0,0,0,6817,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3169,11843,1,0,0,0,0,0,0,0,0,3830,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3170,11846,1,0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3171,11847,1,0,0,0,0,0,0,0,0,1499,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3172,11849,1,0,0,0,0,0,0,0,0,7413,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3173,11850,1,0,0,0,0,0,0,0,0,5552,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3174,11851,1,0,0,0,0,0,0,0,0,7706,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
3175,11853,1,0,0,0,0,0,0,0,0,4938,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3176,11855,1,0,0,0,0,0,0,0,0,6884,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3177,11857,1,0,0,0,0,0,0,0,0,10205,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3178,11858,1,0,0,0,0,0,0,0,0,4464,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3179,11859,1,0,0,0,0,0,0,0,0,4504,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3180,11863,1,0,0,0,0,0,0,0,0,6512,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3181,11867,1,0,0,0,0,0,0,0,0,5861,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3182,11870,1,0,0,0,0,0,0,0,0,6399,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3183,11872,1,0,0,0,0,0,0,0,0,4300,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3184,11873,1,0,0,0,0,0,0,0,0,3179,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3185,11875,1,0,0,0,0,0,0,0,0,3582,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3186,11877,1,0,0,0,0,0,0,0,0,6393,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3187,11879,1,0,0,0,0,0,0,0,0,1570,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3188,11880,1,0,0,0,0,0,0,0,0,5260,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3189,11881,1,0,0,0,0,0,0,0,0,1847,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3190,11883,1,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3191,11884,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3192,11885,1,0,0,0,0,0,0,0,0,5129,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3193,11887,1,0,0,0,0,0,0,0,0,6211,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3194,11892,1,0,0,0,0,0,0,0,0,6239,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3195,11894,1,0,0,0,0,0,0,0,0,4942,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3196,11895,1,1,1,1,1,1,1,1,1,7089,10486,8716,11385,13306,12324,12329,15509,8216,269,320,259,300,402,293,379,499,272,0,0,0,0,1,0,1,0,0
3197,11897,1,0,0,0,0,0,0,0,0,3719,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3198,11900,1,0,0,0,0,0,0,0,0,4176,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3199,11904,1,0,0,0,0,0,0,0,0,2819,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3200,11908,1,0,0,0,0,0,0,0,0,3012,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3201,11909,1,0,0,0,0,0,0,0,0,4818,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3202,11913,1,0,0,0,0,0,0,0,0,4973,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3203,11916,1,0,0,0,0,0,0,0,0,4389,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3204,11918,1,0,0,0,0,0,0,0,0,6179,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3205,11920,1,0,0,0,0,0,0,0,0,3578,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3206,11921,1,0,0,0,0,0,0,0,0,6038,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3207,11922,1,0,0,0,0,0,0,0,0,5782,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3208,11924,1,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3209,11925,1,0,0,0,0,0,0,0,0,4546,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3210,11926,1,0,0,0,0,0,0,0,0,2784,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3211,11928,1,0,0,0,0,0,0,0,0,6893,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3212,11931,1,0,0,0,0,0,0,0,0,7634,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3213,11932,1,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3214,11936,1,0,0,0,0,0,0,0,0,4548,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3215,11938,1,0,0,0,0,0,0,0,0,5044,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3216,11939,1,0,0,0,0,0,0,0,0,5164,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3217,11940,1,0,0,0,0,0,0,0,0,7038,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3218,11941,1,0,0,0,0,0,0,0,0,1418,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3219,11942,1,0,0,0,0,0,0,0,0,7668,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3220,11944,1,0,0,0,0,0,0,0,0,3121,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3221,11947,1,0,0,0,0,0,0,0,0,4447,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3222,11948,1,0,0,0,0,0,0,0,0,4397,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3223,11949,1,0,0,0,0,0,0,0,0,4252,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3224,11951,1,0,0,0,0,0,0,0,0,7239,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3225,11953,1,0,0,0,0,0,0,0,0,5192,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3226,11955,1,0,0,0,0,0,0,0,0,5434,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3227,11956,1,0,0,0,0,0,0,0,0,3622,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3228,11961,1,0,0,0,0,0,0,0,0,6583,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
3229,11963,1,0,0,0,0,0,0,0,0,7407,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
3230,11964,1,0,0,0,0,0,0,0,0,5229,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3231,11966,1,0,0,0,0,0,0,0,0,7709,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3232,11969,1,0,0,0,0,0,0,0,0,2243,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3233,11973,1,0,0,0,0,0,0,0,0,3679,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3234,11977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3235,11978,1,0,0,0,0,0,0,0,0,5635,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
3236,11979,1,0,0,0,0,0,0,0,0,6731,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3237,11981,1,0,0,0,0,0,0,0,0,7923,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3238,11987,1,0,0,0,0,0,0,0,0,1268,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3239,11989,1,0,0,0,0,0,0,0,0,4355,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3240,11990,1,0,0,0,0,0,0,0,0,3837,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3241,11991,1,0,0,0,0,0,0,0,0,1470,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3242,11998,1,0,0,0,0,0,0,0,0,6817,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3243,12000,1,0,0,0,0,0,0,0,0,5073,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3244,12001,1,0,0,0,0,0,0,0,0,5467,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3245,12003,1,0,0,0,0,0,0,0,0,4374,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3246,12012,1,0,0,0,0,0,0,0,0,5005,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
3247,12015,1,0,0,0,0,0,0,0,0,5456,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3248,12016,1,0,0,0,0,0,0,0,0,4775,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3249,12018,1,0,0,0,0,0,0,0,0,1402,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3250,12020,1,0,0,0,0,0,0,0,0,4432,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3251,12022,1,0,0,0,0,0,0,0,0,2275,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3252,12023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3253,12027,1,0,0,0,0,0,0,0,0,6013,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3254,12028,1,0,0,0,0,0,0,0,0,3937,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3255,12033,1,0,0,0,0,0,0,0,0,2918,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3256,12035,1,0,0,0,0,0,0,0,0,7432,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
3257,12037,1,0,0,0,0,0,0,0,0,4570,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3258,12041,1,0,0,0,0,0,0,0,0,5101,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3259,12042,1,0,0,0,0,0,0,0,0,2252,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3260,12043,1,0,0,0,0,0,0,0,0,3610,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3261,12045,1,0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3262,12046,1,0,0,0,0,0,0,0,0,4543,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3263,12048,1,0,0,0,0,0,0,0,0,1526,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3264,12050,1,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3265,12055,1,0,0,0,0,0,0,0,0,4997,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3266,12057,1,0,0,0,0,0,0,0,0,5007,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3267,12058,1,0,0,0,0,0,0,0,0,5423,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3268,12060,1,0,0,0,0,0,0,0,0,5389,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3269,12065,1,0,0,0,0,0,0,0,0,5453,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3270,12066,1,0,0,0,0,0,0,0,0,3591,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3271,12070,1,0,0,0,0,0,0,0,0,3416,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3272,12071,1,0,0,0,0,0,0,0,0,5769,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3273,12072,1,0,0,0,0,0,0,0,0,4707,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3274,12074,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3275,12076,1,0,0,0,0,0,0,0,0,1141,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3276,12079,1,0,0,0,0,0,0,0,0,4517,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3277,12081,1,0,0,0,0,0,0,0,0,5723,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3278,12083,1,0,0,0,0,0,0,0,0,4020,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3279,12084,1,0,0,0,0,0,0,0,0,4144,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3280,12085,1,0,0,0,0,0,0,0,0,3794,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3281,12088,1,0,0,0,0,0,0,0,0,4091,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3282,12089,1,0,0,0,0,0,0,0,0,4613,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3283,12090,1,0,0,0,0,0,0,0,0,4041,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3284,12092,1,0,0,0,0,0,0,0,0,3028,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3285,12093,1,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3286,12095,1,0,0,0,0,0,0,0,0,3046,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3287,12097,1,0,0,0,0,0,0,0,0,5702,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3288,12098,1,0,0,0,0,0,0,0,0,3771,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3289,12100,1,0,0,0,0,0,0,0,0,2682,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3290,12101,1,0,0,0,0,0,0,0,0,3699,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3291,12106,1,0,0,0,0,0,0,0,0,3067,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3292,12107,1,0,0,0,0,0,0,0,0,1015,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3293,12109,1,0,0,0,0,0,0,0,0,3564,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3294,12111,1,0,0,0,0,0,0,0,0,4564,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3295,12112,1,0,0,0,0,0,0,0,0,4683,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3296,12115,1,0,0,0,0,0,0,0,0,2134,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3297,12117,1,0,0,0,0,0,0,0,0,1194,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3298,12121,1,0,0,0,0,0,0,0,0,3847,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3299,12122,1,0,0,0,0,0,0,0,0,1266,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3300,12123,1,0,0,0,0,0,0,0,0,5068,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
3301,12124,1,0,0,0,0,0,0,0,0,1638,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3302,12126,1,0,0,0,0,0,0,0,0,854,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3303,12128,1,0,0,0,0,0,0,0,0,4989,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3304,12130,1,0,0,0,0,0,0,0,0,3664,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3305,12131,1,0,0,0,0,0,0,0,0,4359,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3306,12134,1,0,0,0,0,0,0,0,0,3599,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3307,12137,1,0,0,0,0,0,0,0,0,6094,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3308,12139,1,0,0,0,0,0,0,0,0,5033,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3309,12140,1,0,0,0,0,0,0,0,0,7069,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3310,12143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3311,12146,1,0,0,0,0,0,0,0,0,3684,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3312,12148,1,0,0,0,0,0,0,0,0,4100,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3313,12151,1,0,0,0,0,0,0,0,0,1188,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3314,12152,1,0,0,0,0,0,0,0,0,2039,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3315,12153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3316,12156,1,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3317,12160,1,0,0,0,0,0,0,0,0,4478,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3318,12161,1,0,0,0,0,0,0,0,0,2350,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3319,12162,1,0,0,0,0,0,0,0,0,5926,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3320,12164,1,0,0,0,0,0,0,0,0,3007,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3321,12165,1,0,0,0,0,0,0,0,0,3286,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3322,12167,1,0,0,0,0,0,0,0,0,2705,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3323,12168,1,0,0,0,0,0,0,0,0,4059,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3324,12171,1,0,0,0,0,0,0,0,0,5537,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
