vaca,estado,estado_ginecol,patio,fecha_de_naci,lact_n,del,mastitis_lac_1,mastitis_lac_2,mastitis_lac_3,mastitis_lac_4,mastitis_lac_5,mastitis_lac_6,mastitis_lac_7,mastitis_lac_8,mastitis_lac_9
2970,seca,prenez,85,6/27/2015,4,410,0,0,0,2,-1,-1,-1,-1,-1
2973,ordeno,inseminacion,15,6/27/2015,5,184,0,0,0,1,0,-1,-1,-1,-1
2994,ordeno,inseminacion,18,7/3/2015,5,118,1,2,0,1,0,-1,-1,-1,-1
3020,ordeno,prenez,25,7/10/2015,5,221,0,0,0,0,0,-1,-1,-1,-1
3032,ordeno,parto,20,7/14/2015,5,21,0,0,1,1,0,-1,-1,-1,-1
3037,ordeno,prenez,23,7/16/2015,5,212,0,0,0,0,0,-1,-1,-1,-1
3050,seca,prenez,84,7/20/2015,4,394,0,0,0,0,-1,-1,-1,-1,-1
3057,ordeno,prenez,29,7/22/2015,5,226,0,2,0,1,0,-1,-1,-1,-1
3075,seca,prenez,84,7/27/2015,5,290,0,0,0,0,0,-1,-1,-1,-1
3079,ordeno,inseminacion,19,7/28/2015,5,86,0,0,0,0,0,-1,-1,-1,-1
3081,seca,prenez,85,7/29/2015,5,281,0,0,0,0,0,-1,-1,-1,-1
3093,ordeno,prenez,19,8/1/2015,5,100,2,0,0,0,0,-1,-1,-1,-1
3097,ordeno,prenez,25,8/1/2015,4,232,1,0,3,0,-1,-1,-1,-1,-1
3104,ordeno,inseminacion,23,8/3/2015,4,209,1,1,0,0,-1,-1,-1,-1,-1
3105,ordeno,prenez,13,8/3/2015,4,474,0,0,0,0,-1,-1,-1,-1,-1
3116,ordeno,inseminacion,19,8/6/2015,5,72,0,0,0,1,0,-1,-1,-1,-1
3135,ordeno,prenez,27,8/12/2015,4,308,0,0,3,2,-1,-1,-1,-1,-1
3203,ordeno,prenez,14,8/28/2015,4,190,0,0,0,0,-1,-1,-1,-1,-1
3210,seca,prenez,84,8/29/2015,4,336,1,0,0,0,-1,-1,-1,-1,-1
3216,ordeno,aborto,23,8/30/2015,5,214,0,0,5,6,4,-1,-1,-1,-1
3282,ordeno,prenez,14,9/11/2015,5,201,0,1,0,1,0,-1,-1,-1,-1
3294,ordeno,parto,3,9/13/2015,5,38,0,0,0,2,1,-1,-1,-1,-1
3298,ordeno,inseminacion,18,9/14/2015,5,120,0,0,1,1,0,-1,-1,-1,-1
3312,ordeno,prenez,27,9/16/2015,4,303,2,2,2,4,-1,-1,-1,-1,-1
3336,ordeno,prenez,17,9/18/2015,4,153,0,0,0,0,-1,-1,-1,-1,-1
3346,ordeno,inseminacion,14,9/19/2015,5,189,1,0,0,1,1,-1,-1,-1,-1
3349,ordeno,prenez,14,9/20/2015,5,196,0,0,0,0,0,-1,-1,-1,-1
3378,ordeno,inseminacion,23,9/24/2015,4,218,0,0,0,0,-1,-1,-1,-1,-1
3402,ordeno,prenez,24,9/26/2015,5,249,0,0,0,0,0,-1,-1,-1,-1
3409,ordeno,inseminacion,14,9/27/2015,5,202,0,0,1,0,0,-1,-1,-1,-1
3419,ordeno,prenez,26,9/28/2015,4,291,0,0,0,0,-1,-1,-1,-1,-1
3436,ordeno,prenez,18,10/1/2015,5,121,0,0,1,1,0,-1,-1,-1,-1
3438,ordeno,prenez,13,10/2/2015,5,236,0,0,0,1,1,-1,-1,-1,-1
3444,ordeno,inseminacion,19,10/2/2015,5,91,0,0,0,0,0,-1,-1,-1,-1
3453,ordeno,prenez,24,10/4/2015,5,259,0,0,0,0,1,-1,-1,-1,-1
3454,ordeno,para_no_inseminar,28,10/5/2015,4,353,0,1,2,1,-1,-1,-1,-1,-1
3505,ordeno,prenez,14,10/13/2015,5,197,0,0,0,1,0,-1,-1,-1,-1
3509,ordeno,aborto,14,10/14/2015,5,189,0,0,1,0,1,-1,-1,-1,-1
3512,ordeno,prenez,27,10/15/2015,4,304,0,2,0,1,-1,-1,-1,-1,-1
3519,ordeno,prenez,24,10/16/2015,5,241,0,0,0,0,0,-1,-1,-1,-1
3531,ordeno,parto,20,10/19/2015,5,49,0,0,0,1,0,-1,-1,-1,-1
3533,ordeno,inseminacion,19,10/19/2015,5,84,0,0,0,1,0,-1,-1,-1,-1
3546,ordeno,inseminacion,14,10/22/2015,5,188,0,0,0,0,0,-1,-1,-1,-1
3574,ordeno,prenez,26,10/27/2015,4,279,1,0,2,0,-1,-1,-1,-1,-1
3578,ordeno,inseminacion,24,10/27/2015,4,261,0,0,3,0,-1,-1,-1,-1,-1
3583,ordeno,inseminacion,29,10/28/2015,4,290,0,0,0,0,-1,-1,-1,-1,-1
3603,ordeno,prenez,13,11/1/2015,4,492,1,0,2,1,-1,-1,-1,-1,-1
3608,ordeno,prenez,24,11/1/2015,5,241,0,0,0,0,0,-1,-1,-1,-1
3620,ordeno,prenez,29,11/4/2015,5,203,0,1,0,0,1,-1,-1,-1,-1
3635,ordeno,inseminacion,15,11/9/2015,5,182,0,1,0,0,0,-1,-1,-1,-1
3688,ordeno,inseminacion,15,11/16/2015,5,159,0,0,2,0,0,-1,-1,-1,-1
3690,ordeno,aborto,25,11/16/2015,5,228,0,0,0,0,0,-1,-1,-1,-1
3693,ordeno,prenez,29,11/16/2015,4,414,0,0,0,0,-1,-1,-1,-1,-1
3699,ordeno,prenez,25,11/17/2015,5,226,0,0,1,0,0,-1,-1,-1,-1
3717,ordeno,inseminacion,26,11/20/2015,4,280,2,0,0,0,-1,-1,-1,-1,-1
3733,ordeno,prenez,18,11/23/2015,5,116,1,1,2,0,0,-1,-1,-1,-1
3738,ordeno,prenez,26,11/24/2015,4,283,0,0,0,0,-1,-1,-1,-1,-1
3748,ordeno,inseminacion,20,11/26/2015,5,58,0,0,1,0,0,-1,-1,-1,-1
3758,ordeno,prenez,23,11/27/2015,4,214,0,0,0,0,-1,-1,-1,-1,-1
3783,ordeno,prenez,25,12/1/2015,5,227,5,0,0,0,0,-1,-1,-1,-1
3788,seca,prenez,84,12/2/2015,4,329,0,1,2,3,-1,-1,-1,-1,-1
3821,ordeno,inseminacion,15,12/8/2015,5,178,0,0,0,1,0,-1,-1,-1,-1
3825,ordeno,prenez,24,12/9/2015,5,261,0,0,1,1,0,-1,-1,-1,-1
3827,ordeno,prenez,28,12/10/2015,4,428,0,0,1,0,-1,-1,-1,-1,-1
3828,ordeno,prenez,15,12/10/2015,5,175,0,0,1,1,0,-1,-1,-1,-1
3829,ordeno,inseminacion,19,12/10/2015,5,83,0,0,0,0,0,-1,-1,-1,-1
3835,ordeno,inseminacion,14,12/11/2015,5,197,0,0,0,0,1,-1,-1,-1,-1
3838,ordeno,prenez,26,12/11/2015,4,294,0,0,5,0,-1,-1,-1,-1,-1
3839,ordeno,prenez,29,12/11/2015,3,469,1,1,0,-1,-1,-1,-1,-1,-1
3863,ordeno,prenez,14,12/18/2015,5,197,0,0,0,0,2,-1,-1,-1,-1
3864,ordeno,prenez,13,12/18/2015,4,360,1,1,0,1,-1,-1,-1,-1,-1
3867,ordeno,inseminacion,15,12/19/2015,5,185,0,0,0,1,0,-1,-1,-1,-1
3899,ordeno,parto,20,12/26/2015,5,50,1,0,0,0,0,-1,-1,-1,-1
3903,ordeno,inseminacion,24,12/28/2015,4,250,1,1,0,0,-1,-1,-1,-1,-1
3906,ordeno,prenez,27,12/29/2015,4,330,0,1,0,1,-1,-1,-1,-1,-1
3912,ordeno,prenez,13,12/31/2015,5,255,0,0,1,2,0,-1,-1,-1,-1
3924,ordeno,prenez,19,10/16/2017,3,101,1,0,0,-1,-1,-1,-1,-1,-1
3928,ordeno,aborto,23,1/6/2016,5,210,0,0,0,1,0,-1,-1,-1,-1
3940,ordeno,prenez,14,1/10/2016,4,202,0,0,1,0,-1,-1,-1,-1,-1
3943,ordeno,pd-inseminacion,15,10/27/2017,3,160,2,0,0,-1,-1,-1,-1,-1,-1
3947,ordeno,prenez,17,1/11/2016,5,144,0,0,0,1,1,-1,-1,-1,-1
3950,ordeno,pd-inseminacion,15,1/12/2016,5,176,0,0,0,1,0,-1,-1,-1,-1
3953,ordeno,inseminacion,17,1/13/2016,5,133,0,0,0,0,0,-1,-1,-1,-1
3956,ordeno,parto,21,1/14/2016,5,12,0,0,0,0,0,-1,-1,-1,-1
3957,ordeno,prenez,15,1/14/2016,5,181,0,0,1,1,0,-1,-1,-1,-1
3958,ordeno,parto,20,1/15/2016,5,20,0,1,0,0,0,-1,-1,-1,-1
3961,ordeno,inseminacion,14,11/6/2017,3,191,1,2,0,-1,-1,-1,-1,-1,-1
3964,ordeno,parto,21,1/16/2016,5,13,0,0,0,0,0,-1,-1,-1,-1
3978,ordeno,prenez,14,1/20/2016,5,198,0,0,0,0,1,-1,-1,-1,-1
3982,ordeno,prenez,14,11/25/2017,2,196,0,0,-1,-1,-1,-1,-1,-1,-1
3983,ordeno,prenez,17,1/21/2016,5,178,0,0,1,3,3,-1,-1,-1,-1
3988,ordeno,prenez,17,11/26/2017,3,130,0,0,0,-1,-1,-1,-1,-1,-1
3991,ordeno,prenez,17,1/24/2016,5,143,0,0,0,0,1,-1,-1,-1,-1
3998,ordeno,prenez,29,1/25/2016,5,204,0,0,0,0,0,-1,-1,-1,-1
3999,ordeno,parto,21,1/26/2016,5,9,0,0,0,0,0,-1,-1,-1,-1
4006,seca,prenez,85,1/28/2016,4,433,0,0,0,0,-1,-1,-1,-1,-1
4010,ordeno,prenez,13,1/29/2016,5,277,0,0,0,0,0,-1,-1,-1,-1
4011,seca,prenez,86,1/29/2016,4,286,0,0,0,0,-1,-1,-1,-1,-1
4034,ordeno,prenez,29,2/8/2016,4,218,1,0,0,0,-1,-1,-1,-1,-1
4035,ordeno,parto,21,2/8/2016,5,9,0,0,1,0,0,-1,-1,-1,-1
4046,ordeno,para_no_inseminar,29,2/13/2016,3,432,0,0,0,-1,-1,-1,-1,-1,-1
4050,ordeno,prenez,14,2/14/2016,4,190,0,0,0,1,-1,-1,-1,-1,-1
4052,ordeno,prenez,29,2/15/2016,5,250,0,0,0,0,1,-1,-1,-1,-1
4055,ordeno,prenez,27,2/17/2016,4,335,0,0,0,1,-1,-1,-1,-1,-1
4115,ordeno,inseminacion,19,3/7/2016,4,102,0,2,3,0,-1,-1,-1,-1,-1
4116,ordeno,inseminacion,17,3/8/2016,4,142,0,0,0,1,-1,-1,-1,-1,-1
4117,ordeno,parto,20,3/8/2016,4,45,1,0,0,0,-1,-1,-1,-1,-1
4118,ordeno,para_no_inseminar,27,3/9/2016,4,347,0,0,0,0,-1,-1,-1,-1,-1
4121,ordeno,prenez,15,3/10/2016,4,181,1,0,0,1,-1,-1,-1,-1,-1
4124,ordeno,prenez,26,3/14/2016,4,283,0,0,1,0,-1,-1,-1,-1,-1
4129,ordeno,inseminacion,19,3/16/2016,5,82,1,1,0,1,0,-1,-1,-1,-1
4130,ordeno,celo,20,3/16/2016,5,54,0,0,0,0,0,-1,-1,-1,-1
4136,ordeno,prenez,29,3/21/2016,4,444,0,0,0,0,-1,-1,-1,-1,-1
4142,seca,prenez,1,3/24/2016,4,288,0,0,0,0,-1,-1,-1,-1,-1
4146,ordeno,prenez,15,3/26/2016,5,164,0,1,1,0,0,-1,-1,-1,-1
4154,ordeno,parto,20,3/30/2016,5,25,0,0,0,0,0,-1,-1,-1,-1
4159,ordeno,prenez,13,4/3/2016,4,267,0,1,0,1,-1,-1,-1,-1,-1
4177,ordeno,prenez,17,4/10/2016,5,147,0,0,0,0,0,-1,-1,-1,-1
4179,ordeno,prenez,3,4/12/2016,5,120,1,0,0,0,1,-1,-1,-1,-1
4182,ordeno,prenez,25,4/13/2016,4,236,3,0,0,0,-1,-1,-1,-1,-1
4185,ordeno,parto,21,4/15/2016,5,18,1,3,1,2,1,-1,-1,-1,-1
4186,ordeno,inseminacion,19,4/15/2016,5,96,0,0,0,1,0,-1,-1,-1,-1
4209,ordeno,parto,21,4/23/2016,5,4,0,0,0,2,0,-1,-1,-1,-1
4214,ordeno,pd-inseminacion,3,4/25/2016,4,130,0,3,6,2,-1,-1,-1,-1,-1
4219,ordeno,prenez,29,4/26/2016,5,201,0,0,0,0,0,-1,-1,-1,-1
4238,seca,prenez,1,5/2/2016,4,284,0,0,1,1,-1,-1,-1,-1,-1
4249,ordeno,prenez,13,5/10/2016,4,308,0,0,1,0,-1,-1,-1,-1,-1
4256,ordeno,prenez,26,5/12/2016,4,287,0,0,1,0,-1,-1,-1,-1,-1
4258,ordeno,prenez,17,5/12/2016,4,152,0,0,0,0,-1,-1,-1,-1,-1
4265,ordeno,inseminacion,19,5/14/2016,5,89,0,1,0,1,0,-1,-1,-1,-1
4280,ordeno,prenez,14,5/17/2016,4,201,0,0,0,0,-1,-1,-1,-1,-1
4294,ordeno,inseminacion,26,5/20/2016,4,298,0,0,0,0,-1,-1,-1,-1,-1
4310,ordeno,prenez,15,5/24/2016,4,156,0,0,1,0,-1,-1,-1,-1,-1
4314,ordeno,prenez,24,5/25/2016,4,243,1,2,4,0,-1,-1,-1,-1,-1
4322,ordeno,prenez,24,5/27/2016,4,254,0,0,1,0,-1,-1,-1,-1,-1
4323,ordeno,prenez,13,5/27/2016,4,255,0,1,1,3,-1,-1,-1,-1,-1
4324,ordeno,inseminacion,29,5/28/2016,4,272,0,0,0,0,-1,-1,-1,-1,-1
4327,ordeno,inseminacion,19,5/29/2016,4,65,0,0,0,0,-1,-1,-1,-1,-1
4328,ordeno,inseminacion,3,5/29/2016,4,169,0,0,0,1,-1,-1,-1,-1,-1
4329,ordeno,prenez,17,5/29/2016,4,151,0,0,0,0,-1,-1,-1,-1,-1
4333,ordeno,prenez,29,5/30/2016,4,281,0,0,0,0,-1,-1,-1,-1,-1
4340,ordeno,prenez,15,5/31/2016,4,159,2,0,0,1,-1,-1,-1,-1,-1
4344,ordeno,prenez,13,6/1/2016,4,259,0,0,0,1,-1,-1,-1,-1,-1
4352,seca,prenez,84,6/2/2016,4,271,0,1,0,0,-1,-1,-1,-1,-1
4360,ordeno,inseminacion,19,6/3/2016,5,63,0,0,0,0,0,-1,-1,-1,-1
4367,ordeno,inseminacion,17,6/6/2016,5,132,0,0,0,0,0,-1,-1,-1,-1
4375,ordeno,prenez,18,6/7/2016,5,111,0,0,0,0,0,-1,-1,-1,-1
4376,ordeno,aborto,29,6/7/2016,3,427,1,0,2,-1,-1,-1,-1,-1,-1
4390,ordeno,prenez,27,6/12/2016,4,312,0,2,0,3,-1,-1,-1,-1,-1
4394,ordeno,inseminacion,20,6/12/2016,4,59,0,0,2,0,-1,-1,-1,-1,-1
4396,seca,prenez,1,6/12/2016,3,290,1,0,0,-1,-1,-1,-1,-1,-1
4397,ordeno,celo,19,6/12/2016,4,83,0,0,0,0,-1,-1,-1,-1,-1
4401,ordeno,inseminacion,17,6/14/2016,4,154,0,1,0,0,-1,-1,-1,-1,-1
4407,ordeno,inseminacion,23,6/15/2016,4,217,0,0,0,0,-1,-1,-1,-1,-1
4408,ordeno,prenez,28,6/15/2016,3,364,0,0,0,-1,-1,-1,-1,-1,-1
4409,ordeno,prenez,14,6/15/2016,4,193,0,0,0,0,-1,-1,-1,-1,-1
4416,ordeno,prenez,24,6/16/2016,4,251,0,1,0,0,-1,-1,-1,-1,-1
4424,ordeno,prenez,26,6/17/2016,4,280,0,0,1,0,-1,-1,-1,-1,-1
4431,ordeno,inseminacion,19,6/19/2016,5,81,0,0,2,0,0,-1,-1,-1,-1
4437,ordeno,prenez,13,6/20/2016,4,305,0,0,0,0,-1,-1,-1,-1,-1
4439,ordeno,prenez,13,6/20/2016,3,298,0,0,0,-1,-1,-1,-1,-1,-1
4444,ordeno,prenez,13,6/21/2016,3,427,0,1,0,-1,-1,-1,-1,-1,-1
4465,ordeno,prenez,29,6/25/2016,4,255,0,0,1,0,-1,-1,-1,-1,-1
4467,seca,prenez,84,6/25/2016,4,301,0,0,0,1,-1,-1,-1,-1,-1
4469,ordeno,prenez,13,6/26/2016,4,285,0,0,0,0,-1,-1,-1,-1,-1
4472,ordeno,prenez,23,6/26/2016,4,214,0,0,0,0,-1,-1,-1,-1,-1
4473,ordeno,parto,21,6/26/2016,4,8,0,0,1,0,-1,-1,-1,-1,-1
4485,ordeno,prenez,14,6/27/2016,4,197,0,0,0,0,-1,-1,-1,-1,-1
4488,ordeno,inseminacion,19,6/28/2016,4,81,0,3,5,0,-1,-1,-1,-1,-1
4490,ordeno,prenez,27,6/28/2016,4,321,1,0,0,0,-1,-1,-1,-1,-1
4493,ordeno,parto,21,6/29/2016,5,14,0,0,0,0,0,-1,-1,-1,-1
4496,ordeno,prenez,17,6/29/2016,4,153,0,0,0,0,-1,-1,-1,-1,-1
4497,ordeno,prenez,14,6/30/2016,4,204,0,0,0,0,-1,-1,-1,-1,-1
4498,ordeno,prenez,17,6/30/2016,4,150,0,0,0,0,-1,-1,-1,-1,-1
4501,ordeno,prenez,13,6/30/2016,4,287,0,0,0,0,-1,-1,-1,-1,-1
4502,ordeno,prenez,15,7/1/2016,4,177,0,0,0,0,-1,-1,-1,-1,-1
4512,ordeno,prenez,23,7/3/2016,4,209,0,0,0,0,-1,-1,-1,-1,-1
4514,ordeno,prenez,26,7/3/2016,4,269,0,0,0,0,-1,-1,-1,-1,-1
4531,ordeno,inseminacion,15,7/6/2016,4,172,0,0,1,0,-1,-1,-1,-1,-1
4544,ordeno,prenez,17,7/8/2016,3,395,0,0,1,-1,-1,-1,-1,-1,-1
4548,ordeno,prenez,17,7/8/2016,4,140,0,0,0,0,-1,-1,-1,-1,-1
4563,ordeno,parto,20,7/11/2016,5,38,0,0,0,1,0,-1,-1,-1,-1
4565,ordeno,prenez,26,7/11/2016,4,271,0,0,0,0,-1,-1,-1,-1,-1
4566,ordeno,prenez,24,7/11/2016,4,248,0,0,0,0,-1,-1,-1,-1,-1
4571,ordeno,prenez,24,7/12/2016,4,248,1,0,0,1,-1,-1,-1,-1,-1
4588,ordeno,prenez,15,7/15/2016,4,165,0,0,0,0,-1,-1,-1,-1,-1
4592,ordeno,parto,21,7/16/2016,4,7,0,3,2,0,-1,-1,-1,-1,-1
4593,ordeno,prenez,14,7/16/2016,4,194,0,0,0,0,-1,-1,-1,-1,-1
4597,ordeno,prenez,13,7/17/2016,4,307,0,0,1,0,-1,-1,-1,-1,-1
4606,ordeno,inseminacion,15,7/19/2016,4,162,0,0,0,0,-1,-1,-1,-1,-1
4610,ordeno,para_no_inseminar,27,7/19/2016,3,335,0,0,0,-1,-1,-1,-1,-1,-1
4613,ordeno,prenez,14,7/20/2016,4,189,0,0,1,0,-1,-1,-1,-1,-1
4633,ordeno,prenez,24,7/24/2016,4,246,0,1,0,0,-1,-1,-1,-1,-1
4634,ordeno,parto,20,7/24/2016,4,52,0,0,0,0,-1,-1,-1,-1,-1
4637,seca,prenez,86,7/24/2016,3,329,0,0,0,-1,-1,-1,-1,-1,-1
4660,ordeno,inseminacion,23,7/29/2016,4,214,0,0,0,0,-1,-1,-1,-1,-1
4662,ordeno,prenez,13,7/29/2016,3,376,0,0,0,-1,-1,-1,-1,-1,-1
4668,ordeno,parto,19,7/30/2016,4,62,0,0,0,0,-1,-1,-1,-1,-1
4672,ordeno,prenez,17,8/1/2016,4,131,0,0,0,0,-1,-1,-1,-1,-1
4676,ordeno,prenez,24,8/1/2016,4,248,0,0,0,0,-1,-1,-1,-1,-1
4679,seca,prenez,1,8/2/2016,3,320,0,0,0,-1,-1,-1,-1,-1,-1
4682,ordeno,prenez,26,8/3/2016,3,269,1,2,0,-1,-1,-1,-1,-1,-1
4696,ordeno,prenez,23,8/4/2016,3,219,0,0,0,-1,-1,-1,-1,-1,-1
4697,seca,prenez,84,8/4/2016,4,269,0,0,0,0,-1,-1,-1,-1,-1
4709,ordeno,prenez,13,8/7/2016,4,265,0,1,0,0,-1,-1,-1,-1,-1
4719,ordeno,prenez,14,8/8/2016,4,191,0,1,0,1,-1,-1,-1,-1,-1
4732,ordeno,prenez,13,8/10/2016,4,257,0,0,0,0,-1,-1,-1,-1,-1
4733,ordeno,parto,20,8/10/2016,4,36,0,0,0,0,-1,-1,-1,-1,-1
4742,ordeno,prenez,15,8/12/2016,4,160,0,1,0,0,-1,-1,-1,-1,-1
4744,ordeno,prenez,23,8/13/2016,4,215,0,0,0,0,-1,-1,-1,-1,-1
4748,ordeno,prenez,13,8/14/2016,4,264,0,0,0,0,-1,-1,-1,-1,-1
4754,ordeno,inseminacion,17,8/15/2016,4,144,0,0,0,0,-1,-1,-1,-1,-1
4756,ordeno,prenez,17,8/15/2016,4,144,0,0,0,0,-1,-1,-1,-1,-1
4757,ordeno,inseminacion,19,8/15/2016,4,72,0,0,0,0,-1,-1,-1,-1,-1
4770,ordeno,prenez,18,8/18/2016,4,120,0,0,0,0,-1,-1,-1,-1,-1
4777,ordeno,prenez,27,8/18/2016,3,341,0,0,0,-1,-1,-1,-1,-1,-1
4780,ordeno,prenez,23,8/19/2016,4,218,0,0,0,1,-1,-1,-1,-1,-1
4787,ordeno,prenez,28,8/20/2016,3,372,0,0,1,-1,-1,-1,-1,-1,-1
4795,ordeno,prenez,23,8/21/2016,4,211,0,0,1,0,-1,-1,-1,-1,-1
4797,ordeno,inseminacion,27,8/21/2016,3,300,0,0,0,-1,-1,-1,-1,-1,-1
4803,seca,prenez,84,8/22/2016,3,327,0,0,0,-1,-1,-1,-1,-1,-1
4806,ordeno,inseminacion,18,8/23/2016,4,112,0,0,1,0,-1,-1,-1,-1,-1
4813,ordeno,prenez,13,8/24/2016,4,345,0,1,1,0,-1,-1,-1,-1,-1
4819,seca,prenez,84,8/24/2016,4,280,0,0,0,0,-1,-1,-1,-1,-1
4821,ordeno,prenez,13,8/25/2016,4,253,0,0,1,0,-1,-1,-1,-1,-1
4829,ordeno,celo,19,8/27/2016,4,83,1,0,1,0,-1,-1,-1,-1,-1
4834,ordeno,prenez,27,8/27/2016,3,314,0,1,0,-1,-1,-1,-1,-1,-1
4853,ordeno,pd-inseminacion,19,8/30/2016,4,87,0,0,0,0,-1,-1,-1,-1,-1
4868,ordeno,prenez,26,9/1/2016,4,269,0,0,0,0,-1,-1,-1,-1,-1
4869,ordeno,prenez,24,9/1/2016,3,248,0,0,0,-1,-1,-1,-1,-1,-1
4873,ordeno,prenez,17,9/2/2016,4,141,0,0,0,0,-1,-1,-1,-1,-1
4877,ordeno,prenez,19,9/3/2016,4,148,1,3,8,5,-1,-1,-1,-1,-1
4878,seca,prenez,85,9/4/2016,4,276,0,0,0,0,-1,-1,-1,-1,-1
4879,ordeno,prenez,25,9/4/2016,4,234,0,0,0,0,-1,-1,-1,-1,-1
4882,ordeno,prenez,26,9/5/2016,4,275,0,0,0,0,-1,-1,-1,-1,-1
4893,ordeno,inseminacion,19,9/7/2016,4,75,0,0,0,0,-1,-1,-1,-1,-1
4896,ordeno,prenez,15,9/8/2016,4,182,0,0,0,0,-1,-1,-1,-1,-1
4902,ordeno,prenez,18,9/9/2016,4,107,0,0,0,0,-1,-1,-1,-1,-1
4908,seca,prenez,1,9/10/2016,3,363,0,0,0,-1,-1,-1,-1,-1,-1
4912,ordeno,prenez,26,9/11/2016,3,299,0,0,1,-1,-1,-1,-1,-1,-1
4916,ordeno,prenez,27,9/11/2016,4,306,0,1,0,0,-1,-1,-1,-1,-1
4919,ordeno,prenez,13,9/11/2016,3,401,1,0,1,-1,-1,-1,-1,-1,-1
4931,seca,prenez,84,9/13/2016,4,399,1,2,0,1,-1,-1,-1,-1,-1
4933,ordeno,prenez,29,9/13/2016,4,247,0,0,0,0,-1,-1,-1,-1,-1
4934,ordeno,prenez,23,9/14/2016,4,206,0,0,0,0,-1,-1,-1,-1,-1
4949,ordeno,prenez,13,9/15/2016,4,254,0,0,0,1,-1,-1,-1,-1,-1
4951,ordeno,parto,20,9/16/2016,4,25,0,1,0,0,-1,-1,-1,-1,-1
4955,ordeno,prenez,15,9/16/2016,4,181,0,0,0,0,-1,-1,-1,-1,-1
4967,ordeno,parto,20,11/7/2012,7,41,0,0,0,0,0,2,0,-1,-1
4970,seca,prenez,85,9/18/2016,4,310,0,0,0,1,-1,-1,-1,-1,-1
4973,ordeno,prenez,15,9/18/2016,4,183,0,0,0,0,-1,-1,-1,-1,-1
4974,ordeno,prenez,13,9/18/2016,4,279,0,0,0,0,-1,-1,-1,-1,-1
4978,ordeno,prenez,13,9/19/2016,3,370,0,1,0,-1,-1,-1,-1,-1,-1
4987,ordeno,prenez,13,9/20/2016,3,362,0,0,1,-1,-1,-1,-1,-1,-1
4997,ordeno,prenez,23,9/21/2016,4,215,0,0,0,0,-1,-1,-1,-1,-1
4998,ordeno,inseminacion,23,9/21/2016,4,205,0,0,0,0,-1,-1,-1,-1,-1
5001,ordeno,prenez,24,9/22/2016,4,241,0,0,0,0,-1,-1,-1,-1,-1
5010,ordeno,pd-inseminacion,15,9/29/2012,7,164,0,0,0,0,0,0,1,-1,-1
5012,ordeno,prenez,14,9/24/2016,4,190,0,0,0,0,-1,-1,-1,-1,-1
5035,ordeno,inseminacion,27,9/26/2016,3,327,0,0,0,-1,-1,-1,-1,-1,-1
5038,ordeno,prenez,25,9/26/2016,4,227,0,0,1,1,-1,-1,-1,-1,-1
5041,ordeno,inseminacion,17,9/26/2016,4,132,0,0,0,0,-1,-1,-1,-1,-1
5042,ordeno,inseminacion,15,9/27/2016,4,161,0,0,1,0,-1,-1,-1,-1,-1
5047,ordeno,prenez,18,9/28/2016,4,111,0,0,0,0,-1,-1,-1,-1,-1
5050,ordeno,parto,20,9/28/2016,3,20,0,2,0,-1,-1,-1,-1,-1,-1
5053,ordeno,parto,3,9/28/2016,4,33,0,0,4,1,-1,-1,-1,-1,-1
5061,ordeno,pd-inseminacion,18,9/30/2016,4,105,0,0,0,0,-1,-1,-1,-1,-1
5071,ordeno,prenez,24,10/2/2016,4,257,0,0,0,0,-1,-1,-1,-1,-1
5077,ordeno,inseminacion,20,10/3/2016,4,55,0,0,0,0,-1,-1,-1,-1,-1
5078,ordeno,inseminacion,18,10/3/2016,4,139,0,0,0,1,-1,-1,-1,-1,-1
5081,ordeno,prenez,13,10/3/2016,4,247,2,1,0,0,-1,-1,-1,-1,-1
5082,ordeno,parto,20,1/26/2013,7,49,0,0,1,0,1,2,0,-1,-1
5089,ordeno,prenez,13,10/3/2016,4,243,0,0,0,0,-1,-1,-1,-1,-1
5100,ordeno,prenez,24,10/4/2016,4,243,0,1,0,0,-1,-1,-1,-1,-1
5117,ordeno,prenez,23,10/7/2016,4,219,0,0,0,0,-1,-1,-1,-1,-1
5122,ordeno,inseminacion,15,10/8/2016,4,158,0,0,0,0,-1,-1,-1,-1,-1
5124,ordeno,inseminacion,14,10/8/2016,4,195,0,0,1,0,-1,-1,-1,-1,-1
5125,ordeno,prenez,25,10/8/2016,4,236,1,0,0,2,-1,-1,-1,-1,-1
5127,ordeno,prenez,18,10/9/2016,4,211,1,0,3,1,-1,-1,-1,-1,-1
5129,ordeno,celo,20,10/9/2016,4,57,0,1,2,0,-1,-1,-1,-1,-1
5133,ordeno,prenez,13,10/9/2016,4,235,0,1,0,0,-1,-1,-1,-1,-1
5136,ordeno,prenez,28,12/15/2012,7,238,0,0,7,0,0,1,0,-1,-1
5137,ordeno,prenez,23,10/10/2016,4,218,0,0,0,0,-1,-1,-1,-1,-1
5141,ordeno,prenez,24,10/10/2016,4,253,0,0,0,0,-1,-1,-1,-1,-1
5142,ordeno,inseminacion,19,10/10/2016,4,76,0,0,0,0,-1,-1,-1,-1,-1
5150,ordeno,prenez,25,10/12/2016,4,231,0,0,1,1,-1,-1,-1,-1,-1
5154,ordeno,prenez,13,10/12/2016,4,261,0,0,0,0,-1,-1,-1,-1,-1
5157,ordeno,celo,18,10/13/2016,4,125,0,1,1,0,-1,-1,-1,-1,-1
